Event_id,Timestamp,Src_ip,Dst_ip,Src_port,Dst_port,Protocol,Action,Bytes_sent,Bytes_received,Packet_count,Connection_duration_sec,Firewall_rule_id,Rule_action,Network_zone_src,Network_zone_dst,Latency_ms,Packet_loss_pct,Cpu_usage_fw_pct,Memory_usage_fw_pct,Concurrent_connections,Nat_translation
FW-20250502-84NH5DDH,5/2/2025 10:50,172.16.231.174,185.31.94.97,61900,8080,TCP,ALLOW,11497,10504,44,4.59,RULE-3486,accept,dmz,external,21.9,1.24,17.57,37.49,20,FALSE
FW-20250328-6KR2OJI8,3/28/2025 5:20,185.179.54.71,185.214.249.102,20668,5432,TCP,ALLOW,14688,10391,50,5.58,RULE-1679,accept,vpn,external,692.08,14.6,97.31,34.55,22,TRUE
FW-20250609-7QAGYF14,6/9/2025 19:00,10.171.104.36,185.103.55.184,59118,8080,TCP,ALLOW,8047,13034,42,11.21,RULE-6923,accept,internal,cloud,22.76,0.91,20.2,26.62,1,TRUE
FW-20250417-O6IYVQXP,4/17/2025 21:44,10.211.109.30,172.16.54.38,6420,48773,TCP,DENY,7540,14850,44,3.53,RULE-3071,drop,internal,dmz,26.17,1.37,25.75,37.5,10,TRUE
FW-20250331-BO7QC8UL,3/31/2025 22:09,10.182.211.76,185.239.143.9,39999,80,TCP,ALLOW,7717,4083,23,0.1,RULE-7005,accept,internal,vpn,27.54,0.61,17.94,27.03,2,TRUE
FW-20250307-6AN3D9M8,3/7/2025 14:44,10.189.108.9,185.31.204.20,30573,8080,TCP,ALLOW,1270,6912,16,0.1,RULE-5629,accept,management,vpn,25.92,0,27.8,32.05,1,FALSE
FW-20250529-5J55HZ5H,5/29/2025 10:55,185.28.100.53,185.168.240.47,28865,22,TCP,ALLOW,6523,23404,59,11.01,RULE-9901,accept,vpn,vpn,23.47,0,16.86,38.22,14,TRUE
FW-20250408-H9PR8YM9,4/8/2025 18:49,10.135.227.28,10.27.117.175,60220,0,ICMP,ALLOW,11675,1718,26,2.8,RULE-5033,accept,management,internal,17.92,0,19.06,25.43,2,FALSE
FW-20250422-DKQ56GX1,4/22/2025 14:22,172.16.48.187,10.15.182.78,14272,80,TCP,ALLOW,8787,15631,48,18.78,RULE-1849,accept,dmz,internal,18.03,0.72,13.79,29.43,22,FALSE
FW-20250501-KTZHBSTA,5/1/2025 19:44,172.16.229.188,10.119.136.184,14126,3389,TCP,ALLOW,20558,13498,68,8.36,RULE-3323,accept,dmz,internal,27.31,0.36,25.24,34.87,25,FALSE
FW-20250420-RGEUSF41,4/20/2025 16:15,10.221.183.248,185.72.55.49,60727,8080,TCP,ALLOW,7980,17341,50,11.31,RULE-4199,accept,management,cloud,23.63,0.47,15.11,29.02,1,FALSE
FW-20250710-PC6EIFPI,7/10/2025 0:33,185.7.153.214,172.16.167.131,60017,0,ICMP,ALLOW,19668,19901,79,20.1,RULE-3373,accept,external,dmz,969.2,5.8,96.86,37.54,5,FALSE
FW-20250714-ID080VZ7,7/14/2025 6:32,172.16.40.252,172.16.155.226,5859,443,TCP,ALLOW,13167,13636,53,18,RULE-5513,accept,dmz,dmz,26.33,0.27,24.45,27.72,6,FALSE
FW-20250228-626EY1OM,2/28/2025 20:58,10.24.58.140,185.132.240.89,47399,0,ICMP,ALLOW,17403,857,36,10.01,RULE-3658,accept,management,cloud,1127.39,6.21,88.91,25.05,8,FALSE
FW-20250328-UZI70DJB,3/28/2025 4:42,185.183.164.244,185.133.89.9,44627,5432,TCP,ALLOW,16437,6146,45,10.57,RULE-4767,accept,vpn,vpn,24.39,0.66,23.9,32.49,25,TRUE
FW-20250624-WMS6THH6,6/24/2025 5:36,185.154.94.132,185.84.175.9,22582,0,ICMP,ALLOW,21469,5489,53,8.58,RULE-2584,accept,vpn,external,22.3,0.81,28.47,30.6,20,TRUE
FW-20250706-A0IIQEBN,7/6/2025 1:10,172.16.147.226,10.175.195.141,35640,630,TCP,DENY,10387,19152,12,0.88,RULE-1833,drop,dmz,internal,25.8,0.46,16.77,32.64,19,FALSE
FW-20250529-MYZNZ6JM,5/29/2025 3:14,10.231.168.206,185.4.250.165,21431,22,TCP,ALLOW,13967,11032,49,9.73,RULE-4838,accept,management,vpn,22.22,0.69,17.58,27.67,18,FALSE
FW-20250616-IKOKOUFR,6/16/2025 8:10,10.237.241.13,172.16.225.38,33039,0,ICMP,ALLOW,11450,15285,53,17.62,RULE-9720,accept,internal,dmz,24.54,0.8,26.86,27.46,1,TRUE
FW-20250505-96KUAUMI,5/5/2025 14:18,10.205.11.214,10.19.75.32,24896,8080,TCP,ALLOW,12841,8179,42,9.38,RULE-1942,accept,management,internal,19.98,0.55,16.74,31.56,9,FALSE
FW-20250222-HNSQV5E7,2/22/2025 1:39,185.150.105.204,185.171.7.227,35628,80,TCP,ALLOW,10680,12185,45,18.18,RULE-1238,accept,vpn,cloud,37.71,1.06,22.13,34.17,21,TRUE
FW-20250227-K5AADCQN,2/27/2025 8:54,172.16.37.169,10.185.19.40,28856,0,ICMP,ALLOW,8712,11697,40,3.73,RULE-7052,accept,dmz,internal,23.48,1,17.73,30.52,8,FALSE
FW-20250628-7PVTGN9P,6/28/2025 18:57,10.238.112.30,10.102.107.194,56209,0,ICMP,ALLOW,3281192,15574,11298,6.3,RULE-7834,accept,management,internal,717.71,0.63,85.85,82.2,10842,FALSE
FW-20250326-R2ZFF8IX,3/26/2025 20:13,172.16.195.25,172.16.110.243,55964,443,TCP,ALLOW,8960,12529,42,13.6,RULE-5864,accept,dmz,dmz,24.38,0.89,21.6,34.08,8,FALSE
FW-20250522-I7OQD5GI,5/22/2025 6:24,185.80.125.219,185.27.5.22,24071,3306,TCP,ALLOW,9276,13139,44,7.79,RULE-7621,accept,vpn,vpn,1213.77,9.05,94.07,25.9,10,TRUE
FW-20250221-Y69SO3PE,2/21/2025 3:43,185.238.200.16,172.16.178.192,7834,80,TCP,ALLOW,2573,11834,28,11.98,RULE-7036,accept,cloud,dmz,20.59,0,25.41,30.79,20,FALSE
FW-20250428-QOMKTU93,4/28/2025 0:15,172.16.80.28,185.245.162.151,4365,0,ICMP,ALLOW,13924,19149,66,4.09,RULE-8149,accept,dmz,external,21.92,0,19.89,33.15,4,FALSE
FW-20250602-SPGVRWJJ,6/2/2025 14:28,185.158.127.56,172.16.30.183,13373,22,TCP,ALLOW,11961,17063,58,4.75,RULE-3641,accept,cloud,dmz,15.16,0,17.25,24.98,2,FALSE
FW-20250626-XJ0O0Q5M,6/26/2025 13:47,185.196.6.106,10.21.39.144,58546,3389,TCP,ALLOW,14892,10790,51,5.64,RULE-4400,accept,cloud,management,15.52,0.51,18.61,29.64,21,FALSE
FW-20250219-TSDZ156W,2/19/2025 15:03,185.149.118.8,185.79.54.196,57217,443,TCP,ALLOW,14024,18910,65,17.53,RULE-2598,accept,cloud,vpn,15.24,0.17,15.87,31.02,5,FALSE
FW-20250628-ZP7O182S,6/28/2025 20:05,10.16.133.171,185.188.14.37,65143,3306,TCP,ALLOW,9754,1739,22,7.76,RULE-3045,accept,internal,vpn,23.42,0.58,19.79,26.3,2,TRUE
FW-20250207-Y70IAUM3,2/7/2025 22:23,185.100.174.98,10.211.102.145,45113,53,UDP,ALLOW,17517,15025,65,7.75,RULE-1221,accept,external,management,17.4,0,15.79,39.27,28,FALSE
FW-20250524-BKQ8UH3P,5/24/2025 9:05,185.169.60.123,172.16.105.38,49631,25,TCP,ALLOW,12935,11103,48,13.1,RULE-6413,accept,external,dmz,25.08,0.35,17.67,29.74,14,FALSE
FW-20250408-D28WZRT1,4/8/2025 1:35,185.161.91.114,10.39.142.157,24509,53,UDP,ALLOW,9835,7668,35,0.1,RULE-7009,accept,cloud,management,19.17,1.7,24.45,32.02,7,FALSE
FW-20250417-ET4FNME5,4/17/2025 2:15,10.187.213.79,185.81.6.80,19886,8080,TCP,ALLOW,13018,8281,42,7.21,RULE-9292,accept,management,external,15.22,0.91,16.15,30.55,6,FALSE
FW-20250509-QV2O3BFY,5/9/2025 17:42,10.182.179.182,185.226.140.61,53404,53,UDP,ALLOW,4699,8457,26,10.05,RULE-5635,accept,internal,vpn,19.13,0.67,22.98,28.2,7,TRUE
FW-20250514-G5D4ALJJ,5/14/2025 11:42,185.173.106.76,172.16.119.245,64901,80,TCP,ALLOW,10979,5661,33,11.35,RULE-5035,accept,vpn,dmz,16.34,0.43,26.75,36.98,16,TRUE
FW-20250219-STN5VUO4,2/19/2025 4:04,185.232.87.210,10.170.243.164,49049,22,TCP,ALLOW,11963,10143,44,16.99,RULE-5186,accept,cloud,internal,27.38,0,24.86,35.12,16,FALSE
FW-20250618-L91HIWR1,6/18/2025 13:18,172.16.220.122,172.16.96.183,12610,5432,TCP,ALLOW,5881,15881,43,19.5,RULE-4927,accept,dmz,dmz,21.45,0.34,18.08,36.53,15,FALSE
FW-20250330-NXHBH7BT,3/30/2025 4:18,185.156.226.156,172.16.211.57,34597,80,TCP,ALLOW,9567,16242,51,11.34,RULE-7014,accept,vpn,dmz,31.69,1.39,22.23,32.14,25,TRUE
FW-20250530-ARH1BMTR,5/30/2025 0:50,185.240.163.143,185.143.184.231,14090,22,TCP,ALLOW,11933,15441,54,8.39,RULE-2884,accept,cloud,cloud,18.35,0.75,19.85,35.15,20,FALSE
FW-20250423-8PXDJISJ,4/23/2025 16:08,185.77.247.28,10.78.99.185,23781,22,TCP,ALLOW,12457,16392,57,10.29,RULE-1150,accept,cloud,internal,750.03,10.4,88.46,22.17,12,FALSE
FW-20250616-NBEKGQE6,6/16/2025 17:26,185.181.45.144,185.14.161.4,20327,80,TCP,ALLOW,1661313,9618,16881,4.23,RULE-9491,accept,vpn,vpn,385.71,0.68,97.55,94.02,18553,TRUE
FW-20250307-GDQYZZWS,3/7/2025 15:16,10.115.246.162,185.68.169.30,13891,39783,TCP,DENY,12002,3930,31,0.55,RULE-7826,drop,management,external,25.23,0.98,27.67,33.79,1,FALSE
FW-20250425-NLAWKSP5,4/25/2025 0:07,10.246.116.18,10.58.161.161,63059,443,TCP,ALLOW,7068,13069,40,4.47,RULE-1917,accept,internal,management,31.48,1.09,30.58,32.33,13,TRUE
FW-20250628-C92RM0LF,6/28/2025 1:15,172.16.249.239,185.59.12.143,19062,443,TCP,ALLOW,3548,12147,31,0.1,RULE-6479,accept,dmz,cloud,27.94,1.14,26.63,20.64,5,FALSE
FW-20250531-F4Z8F8C6,5/31/2025 0:56,185.55.166.47,185.218.42.71,59151,443,TCP,ALLOW,100,17978,36,5.04,RULE-8076,accept,external,vpn,31.72,1.58,17.72,32.31,6,FALSE
FW-20250301-YHISWLGW,3/1/2025 2:27,10.173.23.231,10.18.222.26,46435,80,TCP,ALLOW,10129,4084,28,11.58,RULE-9669,accept,internal,internal,14.99,1.55,18.66,20.92,17,TRUE
FW-20250426-GLJLUCLG,4/26/2025 21:33,185.239.119.42,172.16.137.243,1835,8080,TCP,ALLOW,7455,7985,30,4.94,RULE-4213,accept,cloud,dmz,19.09,0,10.87,36.12,1,FALSE
FW-20250603-FMEH4OGA,6/3/2025 2:31,185.182.175.60,10.250.37.170,31369,22,TCP,ALLOW,12533,9310,43,15.34,RULE-7311,accept,external,management,22.51,0.02,25.01,30.47,12,FALSE
FW-20250222-NZYZ9NBW,2/22/2025 4:00,185.39.131.140,185.225.248.147,39798,5432,TCP,ALLOW,6937,12832,39,7.02,RULE-5361,accept,cloud,vpn,26.74,1.35,24.44,24.96,14,FALSE
FW-20250713-1QAWUEWE,7/13/2025 22:58,10.173.57.182,10.180.83.102,57360,3306,TCP,ALLOW,120,10613,21,10.83,RULE-3544,accept,internal,internal,18.65,0.29,18.88,36.88,5,TRUE
FW-20250619-7YEDAIA9,6/19/2025 16:10,172.16.140.98,10.245.208.96,30445,53,UDP,ALLOW,6045,747,13,7.96,RULE-6923,accept,dmz,internal,29.79,0,28.86,35.98,8,FALSE
FW-20250515-080Y7B1V,5/15/2025 10:23,10.33.67.76,185.152.96.92,57119,53,UDP,ALLOW,7590,12177,39,0.1,RULE-4019,accept,internal,vpn,15.68,0.49,16.27,35.91,1,TRUE
FW-20250511-8JGQSJBE,5/11/2025 20:27,185.121.115.247,10.159.213.96,29692,48982,ICMP,DENY,11265,12059,46,5.97,RULE-3476,drop,cloud,internal,28.44,0.06,29.97,33.47,17,FALSE
FW-20250530-WCOTN45O,5/30/2025 18:03,185.27.147.142,172.16.123.13,28950,0,ICMP,ALLOW,7010,15089,44,2.49,RULE-3758,accept,external,dmz,21.39,0.34,18.56,34.35,23,FALSE
FW-20250510-9F9P9EKP,5/10/2025 7:44,185.11.25.155,185.189.180.172,34324,0,ICMP,ALLOW,13278,15715,57,10.93,RULE-5462,accept,vpn,cloud,16.16,0.26,19.36,39.16,13,TRUE
FW-20250711-D5SJ1DAR,7/11/2025 20:36,185.78.51.146,185.92.251.11,17249,0,ICMP,ALLOW,3357643,6423,19808,0.1,RULE-8681,accept,external,cloud,246.14,0,86.72,91.13,6529,FALSE
FW-20250607-LZAB0SLM,6/7/2025 22:31,172.16.104.26,10.76.179.15,20135,0,ICMP,ALLOW,2163,24716,53,1.77,RULE-1933,accept,dmz,internal,18.49,0.96,16.96,30.73,17,FALSE
FW-20250220-PTRJPHFL,2/20/2025 1:01,185.208.111.95,172.16.80.140,35305,22,TCP,ALLOW,8842,12200,42,5.39,RULE-3696,accept,cloud,dmz,26.91,1.44,21.13,29.45,13,FALSE
FW-20250511-LVAB8Q30,5/11/2025 0:06,185.138.43.147,185.124.136.33,35341,401,TCP,DENY,10437,25153,13,0.3,RULE-5087,drop,external,cloud,14.12,0.34,14.7,28.7,30,FALSE
FW-20250324-JRDL0X0X,3/24/2025 21:29,172.16.239.159,10.29.20.7,6823,8080,TCP,ALLOW,10653,15920,53,10.11,RULE-9214,accept,dmz,internal,23.64,0.03,15.5,26.42,9,FALSE
FW-20250412-3NRT2DIE,4/12/2025 10:51,10.166.10.231,10.239.67.10,48429,53,UDP,ALLOW,3550,14901,36,10.76,RULE-2357,accept,internal,internal,26.6,0,21.2,21.95,16,TRUE
FW-20250303-3GSVLXII,3/3/2025 23:28,185.236.193.234,10.19.151.28,27614,3306,TCP,ALLOW,13102,14261,54,12.17,RULE-5830,accept,vpn,management,19.85,0.83,16.19,19.58,11,TRUE
FW-20250319-ARGZJ9CP,3/19/2025 23:36,10.21.79.64,10.4.78.41,48358,3389,TCP,ALLOW,12029,3012,30,11.46,RULE-5272,accept,management,management,18.05,0,11.18,34.88,1,FALSE
FW-20250710-SYDKSYHT,7/10/2025 12:08,185.175.90.146,185.184.153.123,24492,53,UDP,ALLOW,3496,10838,28,10.03,RULE-2848,accept,external,cloud,25.89,0.48,22.54,22.08,6,FALSE
FW-20250204-R7X1B5Y2,2/4/2025 9:23,185.237.5.167,185.21.126.59,8427,0,ICMP,ALLOW,100,17132,34,15.38,RULE-3494,accept,cloud,vpn,17.34,0.34,15.5,22.78,1,FALSE
FW-20250512-NPERJKVM,5/12/2025 13:37,185.23.209.152,10.114.143.183,61192,8080,TCP,DENY,9873,13646,47,17.31,RULE-2656,drop,external,internal,32.8,0,23.14,24.17,5,FALSE
FW-20250207-33V4GMFJ,2/7/2025 0:29,10.220.91.61,172.16.111.223,53644,443,TCP,ALLOW,8895,8033,33,7.74,RULE-6502,accept,internal,dmz,31.46,0.94,23.36,20.66,8,TRUE
FW-20250209-OC6B64AT,2/9/2025 2:34,10.12.130.151,185.184.149.109,30819,443,TCP,ALLOW,13375,12327,51,12.13,RULE-2080,accept,management,vpn,20.66,0.28,23.52,19.51,3,FALSE
FW-20250621-PYBPU17L,6/21/2025 12:48,185.193.244.202,185.117.0.93,31713,53,UDP,ALLOW,10478,21243,63,13.85,RULE-6862,accept,external,vpn,15.78,1.41,25.93,31.99,3,FALSE
FW-20250624-Z819L0HU,6/24/2025 17:21,10.219.150.76,10.185.146.67,63661,22,TCP,ALLOW,9190,16165,50,2.58,RULE-6395,accept,management,internal,21.05,0.54,31.29,42.81,2,FALSE
FW-20250530-GOGN5NQ4,5/30/2025 12:48,185.125.31.138,172.16.248.177,42711,22,TCP,ALLOW,14955,8977,47,7.18,RULE-1858,accept,cloud,dmz,22.12,1.21,30.54,35.95,9,FALSE
FW-20250312-9116ERYY,3/12/2025 9:58,185.137.230.219,185.114.127.252,37212,0,ICMP,ALLOW,3087,16201,38,2.82,RULE-4982,accept,vpn,external,26.67,0.29,26.25,24.71,7,TRUE
FW-20250522-O47S1ZUE,5/22/2025 15:39,10.217.3.78,185.89.67.201,47391,25,TCP,ALLOW,15950,18077,68,10.28,RULE-8048,accept,management,vpn,19.96,1.25,19.19,31.89,27,FALSE
FW-20250406-URPJK4CL,4/6/2025 14:45,10.47.252.97,172.16.144.13,36308,443,TCP,ALLOW,18571,17316,71,4.61,RULE-8274,accept,internal,dmz,24.97,0,24.52,35.7,22,TRUE
FW-20250213-19CICXFT,2/13/2025 12:33,172.16.9.86,172.16.58.113,1661,8080,TCP,ALLOW,13774,23307,74,8.74,RULE-5044,accept,dmz,dmz,21.28,0.2,12.5,27.27,11,FALSE
FW-20250618-5VKCE3MN,6/18/2025 2:33,172.16.200.13,185.184.41.48,43057,25,TCP,ALLOW,11580,3258,29,0.1,RULE-8280,accept,dmz,vpn,21.64,0.41,23.15,25.94,3,FALSE
FW-20250211-ACDSUHCH,2/11/2025 4:43,185.81.1.121,172.16.237.6,17466,0,ICMP,ALLOW,8945,16485,50,10.35,RULE-1640,accept,external,dmz,35.37,0.59,24.87,28.27,3,FALSE
FW-20250406-N9NF3FLP,4/6/2025 21:11,10.216.229.116,185.166.37.129,26600,22,TCP,ALLOW,5691,16923,45,13.95,RULE-5068,accept,management,cloud,26.1,0.55,26.1,29.77,9,FALSE
FW-20250628-N2EKUBRL,6/28/2025 11:27,185.232.143.23,10.228.87.147,36768,53,UDP,ALLOW,10680,12789,46,1.64,RULE-6243,accept,cloud,internal,22.82,0.67,16.92,23.42,3,FALSE
FW-20250413-O8YAJPXK,4/13/2025 16:32,10.137.191.42,185.89.242.151,21751,22,TCP,ALLOW,4648116,8829,8525,0.48,RULE-4195,accept,internal,external,283.55,1.04,97.47,90.81,19861,TRUE
FW-20250422-U10Z50ML,4/22/2025 8:57,185.200.197.95,185.64.152.148,51259,5432,TCP,ALLOW,13125,6100,38,8.78,RULE-7291,accept,external,external,14.02,0.14,10.81,25.26,1,FALSE
FW-20250407-X7SLC4F0,4/7/2025 19:00,10.175.238.200,185.204.96.90,49126,0,ICMP,ALLOW,9210,12935,44,5.06,RULE-9617,accept,internal,cloud,26.41,0.93,18.48,36.1,14,TRUE
FW-20250712-QLFXZ0OE,7/12/2025 20:56,185.14.1.181,172.16.110.213,16596,53,UDP,ALLOW,18830,13885,65,18.58,RULE-4852,accept,vpn,dmz,889.16,23.59,99.09,25.25,8,TRUE
FW-20250701-UYO7H2JS,7/1/2025 3:02,185.187.190.11,172.16.216.214,15660,3306,TCP,ALLOW,1635570,7176,13409,2.73,RULE-6384,accept,cloud,dmz,743.44,0.41,89.21,96.98,14766,FALSE
FW-20250617-CSA9PEYA,6/17/2025 6:50,10.74.237.186,10.77.41.52,44543,0,ICMP,ALLOW,13973,11266,50,19.58,RULE-6730,accept,management,internal,28.11,1.16,16.98,39.22,21,FALSE
FW-20250305-V1OIFOBL,3/5/2025 20:41,185.162.59.68,10.96.177.168,30802,3389,TCP,DENY,3437,7118,21,8.27,RULE-1201,drop,external,internal,25.03,0.1,19.7,26.77,9,FALSE
FW-20250522-QMMYG1Z4,5/22/2025 13:50,10.19.87.85,185.149.232.157,60780,8080,TCP,ALLOW,10217,9625,39,7.93,RULE-8301,accept,internal,vpn,21.38,1.5,18,34.72,9,TRUE
FW-20250201-NY5UB8CD,2/1/2025 9:43,10.223.170.239,185.105.216.18,21483,53,UDP,ALLOW,851,9544,20,5.97,RULE-7906,accept,management,external,20.72,1.5,15.01,23.16,5,FALSE
FW-20250624-BT880ETK,6/24/2025 8:55,185.79.189.51,185.227.3.133,4878,8080,TCP,ALLOW,4904,100,10,2.78,RULE-3403,accept,external,external,14.89,0.2,12.47,22.66,4,FALSE
FW-20250405-0RTHT4DW,4/5/2025 15:12,10.175.58.132,185.145.20.87,45969,80,TCP,ALLOW,9364,14429,47,0.1,RULE-3429,accept,management,cloud,32.95,0.44,22.4,34.13,1,FALSE
FW-20250207-IU3ZP2LJ,2/7/2025 17:42,172.16.121.11,185.14.74.106,43413,53,UDP,ALLOW,25016,8219,66,6.48,RULE-5560,accept,dmz,cloud,423.53,17.89,92.6,24.74,18,FALSE
FW-20250707-GLIAQ82E,7/7/2025 21:09,185.62.185.67,10.199.67.25,2468,443,TCP,ALLOW,1871,13989,31,4.37,RULE-8897,accept,vpn,internal,26.77,0.6,27.76,28.79,1,TRUE
FW-20250702-RPAL74HT,7/2/2025 5:48,185.252.92.73,185.15.94.247,63515,22,TCP,ALLOW,12135,20432,65,22.9,RULE-6066,accept,cloud,vpn,16.08,0,22.07,32.88,27,FALSE
FW-20250709-Y5VCEKT3,7/9/2025 14:23,10.126.190.211,10.40.11.137,17799,80,TCP,ALLOW,12614,5912,37,0.1,RULE-2015,accept,internal,management,17.86,0.26,16.84,25.01,29,TRUE
FW-20250712-J0LM4RWM,7/12/2025 18:38,185.90.10.247,185.15.146.121,26650,8080,TCP,ALLOW,11083,20791,63,6.62,RULE-7644,accept,cloud,external,21.13,1.15,17.15,32.63,16,FALSE
FW-20250217-UTSUBRI3,2/17/2025 10:54,172.16.59.192,185.89.83.12,40135,5432,TCP,ALLOW,3074058,13862,11903,17.71,RULE-6305,accept,dmz,cloud,716.27,0.98,86.35,86.99,9987,FALSE
FW-20250408-3DF8K0TT,4/8/2025 22:05,10.154.23.101,185.176.237.208,54124,3306,TCP,ALLOW,9491,4158,27,5.94,RULE-6684,accept,management,vpn,26.9,0.67,22.69,27.65,1,FALSE
FW-20250629-C4JME4U4,6/29/2025 4:27,185.233.105.186,185.213.149.105,7156,80,TCP,ALLOW,5695,27509,66,16.68,RULE-1777,accept,external,external,27.02,0.41,22.02,26.41,16,FALSE
FW-20250503-1I25FQZ6,5/3/2025 2:42,10.75.188.89,10.201.212.51,32504,8080,TCP,ALLOW,3347237,8188,12429,14.64,RULE-1581,accept,management,internal,680.07,0.76,95.87,88.45,16862,FALSE
FW-20250402-5TTJGS9H,4/2/2025 5:38,185.55.161.144,185.42.33.21,55475,3389,TCP,ALLOW,3194356,3636,11957,10.64,RULE-8944,accept,external,vpn,610,1.02,92.47,97.78,17673,FALSE
FW-20250310-LBES0MZH,3/10/2025 10:27,10.246.43.142,185.250.235.15,55883,45444,TCP,DENY,7277,15764,46,5.34,RULE-2832,drop,management,cloud,30.47,0.41,21.47,28.85,11,FALSE
FW-20250215-2MMTYW1D,2/15/2025 22:30,10.45.209.42,185.143.251.48,2674,0,ICMP,ALLOW,6931,12312,38,14.07,RULE-3636,accept,internal,vpn,20.64,0,19.39,31.78,20,TRUE
FW-20250308-ZSPZ9M5C,3/8/2025 13:37,10.182.145.94,10.195.62.121,45002,8080,TCP,ALLOW,20674,6844,55,7.85,RULE-2555,accept,management,internal,17.97,0.23,26.28,33.96,16,FALSE
FW-20250616-NHNB79JK,6/16/2025 7:25,172.16.163.46,185.217.12.228,42407,3389,TCP,ALLOW,2220,16215,36,12.19,RULE-5107,accept,dmz,cloud,21.42,0.75,20.09,32.13,14,FALSE
FW-20250616-3UFQXKJW,6/16/2025 15:10,185.170.137.243,10.146.96.9,44159,0,ICMP,ALLOW,7422,13691,42,9.59,RULE-5694,accept,cloud,management,20.88,0.38,12.75,37.06,1,FALSE
FW-20250328-B3A24KG1,3/28/2025 17:16,10.244.23.94,185.195.14.250,24571,548,TCP,DENY,3847,14202,2,1.07,RULE-7355,drop,management,cloud,28.95,1.13,16.06,36.74,19,FALSE
FW-20250527-YGGJT7CY,5/27/2025 6:17,10.248.61.220,185.59.105.71,30883,53,UDP,ALLOW,11142,19854,61,11.55,RULE-6533,accept,management,external,33.31,1.3,22.75,46.62,29,FALSE
FW-20250404-TSCJNVCX,4/4/2025 1:04,10.19.182.45,185.36.248.195,4548,22,TCP,ALLOW,13212,4216,34,4.47,RULE-7799,accept,management,cloud,27.47,1.48,28.59,30.93,19,FALSE
FW-20250612-XPYU2SND,6/12/2025 13:56,172.16.12.8,10.228.116.202,41906,80,TCP,ALLOW,9336,15721,50,9.45,RULE-7295,accept,dmz,internal,27.2,1.25,20.17,30.41,11,FALSE
FW-20250711-SV2G9POO,7/11/2025 18:11,185.140.216.26,172.16.212.204,7979,53,UDP,ALLOW,3833603,18169,11758,9.7,RULE-3465,accept,vpn,dmz,799.68,0.83,90.72,81.38,16467,TRUE
FW-20250616-5SDCZ3VR,6/16/2025 13:07,185.170.204.85,10.48.254.145,36046,0,ICMP,ALLOW,19077,9022,56,16,RULE-7770,accept,external,management,23.49,0.79,24.14,29.85,4,FALSE
FW-20250304-23NXQGQR,3/4/2025 20:47,185.154.32.195,172.16.210.133,19478,22,TCP,ALLOW,14648,100,29,6.06,RULE-1782,accept,vpn,dmz,23.93,0.98,16.06,26.23,17,TRUE
FW-20250604-6XV077P0,6/4/2025 4:46,10.54.101.25,185.92.173.126,24257,3389,TCP,ALLOW,7950,11615,39,4.46,RULE-3721,accept,internal,external,1145.85,17.04,88.46,29.36,1,TRUE
FW-20250306-WVQ7E2J7,3/6/2025 1:29,10.66.181.194,10.236.161.169,27965,80,TCP,ALLOW,10152,9839,39,9.39,RULE-9373,accept,management,management,16.27,0.96,12.93,29.84,6,FALSE
FW-20250416-Q4TSDF9V,4/16/2025 4:26,185.205.143.187,185.153.58.118,20342,5432,TCP,ALLOW,8574,2537,22,2.41,RULE-2869,accept,vpn,cloud,905.58,20.54,99.82,29.9,6,TRUE
FW-20250610-5ZMI9X7S,6/10/2025 10:46,10.86.29.109,10.25.127.41,54501,80,TCP,ALLOW,8922,1577,20,0.1,RULE-3034,accept,management,internal,17.52,0,20.06,27.43,1,FALSE
FW-20250202-9VIQP2NK,2/2/2025 0:25,185.215.8.41,185.153.172.155,62385,3306,TCP,ALLOW,1228,10376,23,8.75,RULE-2747,accept,external,cloud,17.92,0.78,21.74,27.93,2,FALSE
FW-20250508-HO9FXJTI,5/8/2025 23:23,10.174.160.143,10.107.101.238,39974,80,TCP,ALLOW,11807,15420,54,11.44,RULE-6215,accept,internal,management,16.41,0.04,18.69,29.13,22,TRUE
FW-20250318-YURE4D3S,3/18/2025 11:20,172.16.80.237,185.137.130.184,61888,80,TCP,ALLOW,14560,13321,55,9.03,RULE-2978,accept,dmz,external,25.22,0.01,19.33,36.34,3,FALSE
FW-20250224-Q6RFT4JN,2/24/2025 6:12,185.64.113.92,185.239.76.141,38258,22,TCP,ALLOW,5267,22407,55,20.31,RULE-1085,accept,cloud,cloud,26.36,0.32,25.88,35.49,5,FALSE
FW-20250524-RDL119GS,5/24/2025 4:02,185.74.241.68,185.238.160.85,7483,25,TCP,ALLOW,3516,18289,43,9.99,RULE-4716,accept,cloud,vpn,30.36,0,23.19,26.03,19,FALSE
FW-20250201-2XKKIHP5,2/1/2025 19:25,172.16.44.41,185.86.153.102,47470,0,ICMP,ALLOW,16168,10615,53,8.89,RULE-4431,accept,dmz,vpn,19.9,0.52,25.09,36.94,5,FALSE
FW-20250207-SJMEN9LQ,2/7/2025 1:43,172.16.217.193,172.16.226.253,56357,53,UDP,ALLOW,5781,8679,28,0.26,RULE-1089,accept,dmz,dmz,22.6,1.31,17.45,32.85,1,FALSE
FW-20250308-2XNHW8W4,3/8/2025 8:16,185.14.147.50,185.180.58.162,32489,53,UDP,ALLOW,10174,9766,39,9.98,RULE-5033,accept,cloud,external,29.79,0.68,23.07,38.93,1,FALSE
