Event_id,Timestamp,Db_instance,Db_user,Query_type,Table_name,Rows_returned,Rows_modified,Execution_time_ms,Cpu_db_usage_percent,Memory_db_usage_percent,Lock_wait_time_ms,Deadlock_flag,Full_table_scan_flag,Index_usage_flag,Active_sessions,Connection_pool_usage_percent,Transaction_log_growth_mb,Backup_running_flag
DB12065,2/19/2025 20:10,DB-CORE,app_user,INSERT,customers,200,57,127.76,50.72,42.91,241,0,0,1,23,52.06,39,1
DB12066,6/12/2025 19:22,DB02,admin,UPDATE,loans,70,21,125.55,55.82,46.93,181,0,0,1,32,91.34,21,0
DB12067,7/5/2025 21:20,DB-PAY,admin,INSERT,payment_history,70,25,119.59,48.89,49.14,159,0,0,1,31,91.54,26,0
DB12068,3/20/2025 0:52,DB02,app_user,SELECT,cards,59,6,401.71,54.81,56.74,128,0,1,0,24,54.19,7,0
DB12069,2/16/2025 8:03,DB01,admin,DELETE,loans,116,11,70.37,53.48,43.46,452,0,0,1,33,67.78,18,1
DB12070,6/15/2025 15:15,DB02,report_user,SELECT,loans,20,5,77.65,52.78,53.05,162,0,0,1,29,76.46,4,1
DB12071,3/16/2025 8:06,DB-CORE,app_user,SELECT,loans,98,16,49.2,46.66,48.44,130,0,0,1,23,57.06,27,1
DB12072,4/19/2025 23:41,DB-CORE,app_user,UPDATE,transactions,111,40,118.21,34.3,51.49,155,0,0,1,19,51.1,30,0
DB12073,5/18/2025 6:17,DB-CORE,report_user,UPDATE,cards,215,13,96.75,35,55.4,181,0,0,1,24,66.9,21,0
DB12074,5/4/2025 16:19,DB01,report_user,SELECT,accounts,89,8,87.16,37.8,44.6,115,0,0,1,22,56.96,7,0
DB12075,3/29/2025 8:45,DB01,report_user,SELECT,accounts,139,46,90.29,37.71,41.27,94,0,0,1,17,38.88,82,0
DB12076,2/19/2025 11:00,DB02,etl_user,UPDATE,loans,18,6,93.05,48.38,50.95,295,0,0,1,27,73.07,3,1
DB12077,6/1/2025 5:32,DB01,admin,SELECT,transactions,143,49,95.52,39.54,53.28,130,0,0,1,23,52.14,36,0
DB12078,2/8/2025 2:34,DB02,admin,INSERT,customers,120,7,118,51.92,57.94,148,0,0,1,25,57.72,7,0
DB12079,6/26/2025 4:42,DB01,admin,DELETE,transactions,47,20,117.63,39.84,38.53,168,0,0,1,20,48.82,15,0
DB12080,4/21/2025 12:50,DB-PAY,app_user,UPDATE,payment_history,93,7,121.82,42.75,41.1,155,0,0,1,25,59.39,5,0
DB12081,2/9/2025 5:35,DB-CORE,etl_user,SELECT,audit_logs,135,53,83.84,49.24,51.75,165,0,0,1,25,55.97,58,0
DB12082,2/8/2025 18:35,DB-PAY,etl_user,SELECT,loans,1,0,106.77,56.41,46.81,311,0,0,1,25,74.27,0,1
DB12083,2/3/2025 13:21,DB-PAY,report_user,INSERT,transactions,85,19,86.79,38.01,49.46,126,0,0,1,20,54.56,26,0
DB12084,5/26/2025 15:00,DB02,admin,UPDATE,fraud_alerts,142,62,141.64,49.85,49.82,305,0,0,1,28,68.98,55,0
DB12085,4/18/2025 7:37,DB-PAY,admin,INSERT,payment_history,176,30,105.13,37.43,47.29,158,0,0,1,15,40.98,51,1
DB12086,6/23/2025 17:08,DB-PAY,app_user,SELECT,cards,99,44,216.82,50.72,41.45,678,1,0,1,25,53.3,43,0
DB12087,2/22/2025 2:47,DB-PAY,report_user,INSERT,loans,7,3,96.22,33.55,41.96,119,0,0,1,23,56.4,1,0
DB12088,4/14/2025 10:02,DB01,app_user,DELETE,loans,86,40,109.57,43.36,51.3,228,0,0,1,26,62.58,24,1
DB12089,2/3/2025 15:00,DB-PAY,admin,SELECT,audit_logs,126,12,114.47,42.66,43.96,148,0,0,1,20,50.83,9,1
DB12090,3/24/2025 11:12,DB-CORE,report_user,UPDATE,customers,94,17,103.55,30.28,48.86,198,0,0,1,20,46.86,16,0
DB12091,4/4/2025 1:57,DB-CORE,report_user,UPDATE,payment_history,55,14,709.16,72.64,66.58,154,0,1,0,28,65.88,14,0
DB12092,3/11/2025 9:44,DB01,etl_user,SELECT,payment_history,1,0,519.12,60.28,51.34,128,0,1,0,22,54.94,0,0
DB12093,5/31/2025 3:23,DB02,etl_user,UPDATE,customers,80,27,126.04,49.01,54.08,357,0,0,1,35,70.3,53,0
DB12094,3/26/2025 18:39,DB-CORE,app_user,INSERT,transactions,109,46,123.43,46.88,45.6,143,0,0,1,28,80.11,47,1
DB12095,6/28/2025 0:26,DB02,etl_user,UPDATE,loans,107,43,114.48,46.93,45.68,220,0,0,1,28,57.98,84,0
DB12096,2/19/2025 2:44,DB01,admin,DELETE,fraud_alerts,174,61,119.06,43.08,45.98,146,0,0,1,27,55.73,113,0
DB12097,4/10/2025 23:02,DB-CORE,admin,DELETE,customers,132,30,87.93,48.87,46.08,160,0,0,1,25,50.26,57,0
DB12098,4/23/2025 2:42,DB-CORE,admin,INSERT,audit_logs,84,13,120.75,47.89,48.59,177,0,0,1,33,85.66,21,0
DB12099,5/18/2025 6:16,DB01,app_user,UPDATE,transactions,121,37,86.75,40.97,47.38,309,0,0,1,22,50.08,56,1
DB12100,3/1/2025 10:01,DB-CORE,app_user,UPDATE,fraud_alerts,60,12,110.68,43.79,50.5,421,0,0,1,50,87.26,10,1
DB12101,5/11/2025 19:42,DB02,etl_user,UPDATE,cards,121,33,73.83,41.79,52.56,120,0,0,1,22,48.07,45,0
DB12102,3/27/2025 0:49,DB02,report_user,SELECT,cards,72,23,101.86,41.1,42.52,113,0,0,1,22,61.38,37,0
DB12103,3/11/2025 7:22,DB-CORE,app_user,INSERT,transactions,56,20,55.67,39.47,40.03,132,0,0,1,22,65.86,17,0
DB12104,6/14/2025 3:10,DB02,report_user,UPDATE,payment_history,49,16,99.48,38.1,45.79,131,0,0,1,25,68.24,22,1
DB12105,3/26/2025 22:42,DB-PAY,report_user,INSERT,transactions,980,27,295,62.03,72.28,259,0,0,1,28,81.96,17,0
DB12106,6/3/2025 11:50,DB01,etl_user,DELETE,audit_logs,129,45,99.67,58.12,55.75,198,0,0,1,35,76.97,42,1
DB12107,5/22/2025 17:44,DB02,etl_user,UPDATE,cards,2,0,65.08,34.79,45.25,125,0,0,1,13,36.07,0,0
DB12108,4/16/2025 3:35,DB01,app_user,DELETE,fraud_alerts,106,35,226.29,56.01,44.23,594,1,0,1,28,70.72,53,1
DB12109,3/25/2025 22:40,DB-CORE,report_user,INSERT,accounts,119,10,116.66,47.23,50.82,163,0,0,1,25,56.02,6,0
DB12110,5/25/2025 12:54,DB01,app_user,UPDATE,transactions,300,7,423.36,57.89,67.7,113,0,0,1,20,57.28,11,0
DB12111,4/4/2025 14:37,DB01,report_user,DELETE,customers,69,3,158.3,45.9,51.05,740,1,0,1,23,67.69,5,1
DB12112,6/15/2025 1:03,DB-CORE,admin,INSERT,payment_history,104,35,120.64,46.76,47.84,180,0,0,1,28,75.54,36,0
DB12113,3/28/2025 8:26,DB-CORE,admin,INSERT,customers,72,35,108.42,40.43,39.1,228,0,0,1,23,64,56,1
DB12114,5/6/2025 23:07,DB01,app_user,SELECT,fraud_alerts,73,30,90.39,41.2,56.8,138,0,0,1,19,50.21,48,0
DB12115,7/4/2025 3:04,DB02,app_user,INSERT,fraud_alerts,114,44,125.69,40.63,52.73,100,0,0,1,20,55.36,51,0
DB12116,6/7/2025 12:40,DB01,app_user,SELECT,audit_logs,23,1,120.06,47.83,47.95,125,0,0,1,23,60.91,1,1
DB12117,2/25/2025 18:36,DB01,app_user,SELECT,fraud_alerts,139,61,92.29,43.07,35.98,172,0,0,1,20,46.83,43,0
DB12118,4/3/2025 7:39,DB02,app_user,INSERT,customers,7,1,69.85,37.13,45.42,197,0,0,1,24,52.7,1,0
DB12119,5/30/2025 10:17,DB01,etl_user,SELECT,payment_history,92,15,98.21,42.53,40.02,120,0,0,1,22,59.78,29,0
DB12120,4/24/2025 16:22,DB01,admin,DELETE,loans,44,18,492.69,63.45,70.49,376,0,1,0,29,68.63,29,0
DB12121,3/24/2025 3:29,DB01,report_user,SELECT,fraud_alerts,360,1,453.35,57.32,69.51,119,0,0,1,17,44.73,1,0
DB12122,4/8/2025 19:17,DB-PAY,admin,DELETE,accounts,99,45,111.47,46.12,45.5,200,0,0,1,28,67.45,80,0
DB12123,4/20/2025 16:02,DB02,app_user,UPDATE,fraud_alerts,98,6,77.07,45.5,47.04,139,0,0,1,27,61.92,11,0
DB12124,3/26/2025 20:06,DB-PAY,app_user,INSERT,cards,125,16,112.03,55.31,54.57,182,0,0,1,32,94.43,30,0
DB12125,6/16/2025 13:20,DB-CORE,etl_user,DELETE,fraud_alerts,102,5,116.08,45.9,61.28,213,0,0,1,41,100,7,1
DB12126,3/27/2025 19:32,DB-CORE,etl_user,SELECT,payment_history,107,13,82.73,47.04,54.89,167,0,0,1,27,55.95,18,0
DB12127,6/9/2025 19:40,DB-CORE,etl_user,SELECT,loans,80,25,733.7,56.04,59.72,165,0,1,0,28,59.22,49,0
DB12128,4/26/2025 9:17,DB02,admin,INSERT,accounts,34,15,516.89,61.95,50.39,297,0,1,0,23,50.04,18,0
DB12129,5/6/2025 4:29,DB02,admin,SELECT,transactions,239,53,143.79,52.84,54.76,257,0,0,1,28,60.75,46,0
DB12130,3/14/2025 9:15,DB02,report_user,UPDATE,customers,17,7,75.99,35.93,49.13,129,0,0,1,21,48.25,5,0
DB12131,5/25/2025 23:48,DB02,etl_user,SELECT,payment_history,51,23,93.07,45.06,46.34,130,0,0,1,26,68.09,15,0
DB12132,2/20/2025 12:45,DB01,app_user,SELECT,audit_logs,80,3,90.25,36.43,45.01,256,0,0,1,30,74.54,2,0
DB12133,6/17/2025 4:45,DB-CORE,app_user,UPDATE,transactions,720,17,307.61,58.33,69.67,169,0,0,1,24,65.31,18,0
DB12134,4/28/2025 14:56,DB02,report_user,SELECT,fraud_alerts,52,20,198.35,41.51,50.81,676,1,0,1,29,65.53,26,0
DB12135,4/20/2025 19:24,DB-CORE,etl_user,INSERT,transactions,143,34,92.89,45.15,53.74,134,0,0,1,23,64.15,45,0
DB12136,2/10/2025 8:23,DB01,etl_user,INSERT,payment_history,175,40,109.81,45.99,50.26,146,0,0,1,25,58.07,55,0
DB12137,4/22/2025 11:01,DB01,app_user,SELECT,loans,218,42,90.97,37.75,46.73,104,0,0,1,17,47.51,54,0
DB12138,4/24/2025 3:43,DB01,admin,SELECT,audit_logs,107,17,81.44,38.35,54.9,129,0,0,1,23,55.36,9,1
DB12139,3/12/2025 9:18,DB02,report_user,DELETE,customers,148,22,110.04,48.92,49.16,168,0,0,1,25,60.08,17,0
DB12140,2/28/2025 14:00,DB01,admin,INSERT,audit_logs,60,26,634.05,67.99,64.3,210,0,1,0,30,66.18,22,0
DB12141,5/25/2025 13:52,DB-PAY,etl_user,INSERT,fraud_alerts,1,0,94.1,45.83,51.55,206,0,0,1,28,64.51,0,0
DB12142,4/20/2025 19:40,DB-PAY,report_user,SELECT,loans,49,2,111.78,45.02,49.29,186,0,0,1,30,69.11,3,0
DB12143,2/7/2025 18:58,DB01,admin,INSERT,cards,93,39,126.98,48.26,58.66,120,0,0,1,24,50.5,21,0
DB12144,2/22/2025 19:19,DB-CORE,etl_user,SELECT,accounts,104,32,125.55,42.53,44.38,237,0,0,1,31,73.4,62,0
DB12145,2/7/2025 19:34,DB01,report_user,UPDATE,fraud_alerts,84,3,128.52,44.44,42.28,288,0,0,1,21,59.95,2,1
DB12146,2/14/2025 8:48,DB01,report_user,DELETE,audit_logs,83,10,90.75,43.29,52.68,162,0,0,1,29,71.27,9,1
DB12147,6/10/2025 20:28,DB01,admin,DELETE,audit_logs,87,31,160.2,52.99,51.56,206,0,0,1,35,71.96,37,0
DB12148,3/30/2025 7:43,DB02,app_user,SELECT,customers,60,10,109.09,36.17,49.17,144,0,0,1,22,51.2,5,0
DB12149,3/24/2025 14:25,DB01,admin,DELETE,payment_history,221,79,140.33,44.17,50.94,271,0,0,1,24,71.28,150,0
DB12150,4/10/2025 5:37,DB-CORE,report_user,UPDATE,loans,101,12,109.41,44.15,47.28,124,0,0,1,20,42.79,6,0
DB12151,6/10/2025 20:55,DB01,etl_user,SELECT,cards,105,39,92.09,41.87,38.64,148,0,0,1,15,42.66,76,1
DB12152,3/15/2025 19:59,DB01,admin,UPDATE,payment_history,152,11,92.8,35.76,46.43,228,0,0,1,22,63.6,8,1
DB12153,7/9/2025 13:20,DB-CORE,admin,UPDATE,cards,120,21,113.63,37.47,59.11,213,0,0,1,23,63.77,23,1
DB12154,3/26/2025 3:56,DB02,report_user,SELECT,cards,1,0,298.44,47.31,46.04,817,1,0,1,25,66.2,0,0
DB12155,7/1/2025 3:51,DB-PAY,report_user,DELETE,audit_logs,28,2,77.21,37.01,46.84,99,0,0,1,17,36.14,1,0
DB12156,2/27/2025 17:03,DB01,etl_user,SELECT,accounts,160,55,135.01,45.19,53.88,147,0,0,1,20,46.63,55,0
DB12157,2/5/2025 21:15,DB02,etl_user,DELETE,payment_history,129,30,135.19,39.19,51.96,169,0,0,1,25,72.02,30,0
DB12158,6/28/2025 16:51,DB-PAY,etl_user,INSERT,customers,77,37,103.62,35.9,57.15,121,0,0,1,24,60.52,27,1
DB12159,4/26/2025 16:09,DB-PAY,app_user,SELECT,audit_logs,130,61,124.84,42.96,58.11,135,0,0,1,23,50.34,111,0
DB12160,6/18/2025 16:27,DB02,report_user,INSERT,fraud_alerts,111,21,151.75,45.82,46.33,153,0,0,1,25,54.32,21,0
DB12161,3/22/2025 9:39,DB-CORE,admin,SELECT,accounts,93,43,133.73,50.33,54.65,316,0,0,1,37,83.34,50,0
DB12162,4/16/2025 7:07,DB01,admin,INSERT,fraud_alerts,68,31,79.35,43.3,58.05,141,0,0,1,20,53.71,31,0
DB12163,5/17/2025 18:42,DB02,app_user,INSERT,customers,31,9,99.16,46.18,46.27,167,0,0,1,27,56.66,10,0
DB12164,4/17/2025 15:47,DB01,app_user,SELECT,customers,1420,68,397.23,62.55,66.31,149,0,0,1,20,55.19,56,0
DB12165,3/5/2025 9:12,DB02,etl_user,INSERT,fraud_alerts,136,37,107.25,35.7,44.89,111,0,0,1,18,50.37,58,0
DB12166,3/30/2025 16:55,DB-PAY,report_user,DELETE,customers,83,29,111.87,47.93,45.74,131,0,0,1,25,64.64,33,0
DB12167,5/25/2025 6:28,DB01,etl_user,SELECT,accounts,665,44,312.95,41.85,50.39,231,0,1,0,24,49.69,24,0
DB12168,2/9/2025 9:09,DB-PAY,app_user,DELETE,audit_logs,118,23,100.4,42.66,48.83,218,0,0,1,26,62.46,31,0
DB12169,7/2/2025 15:20,DB-PAY,app_user,INSERT,audit_logs,83,31,112.11,45.01,38.83,185,0,0,1,28,70.78,51,0
DB12170,3/19/2025 12:14,DB02,admin,SELECT,loans,163,14,120.16,56.08,50.61,364,0,0,1,29,58.04,21,0
DB12171,6/28/2025 17:32,DB02,etl_user,INSERT,accounts,99,27,126.09,49.48,48.84,222,0,0,1,28,60.95,13,1
DB12172,2/4/2025 8:14,DB-CORE,etl_user,UPDATE,transactions,1,0,131.52,45.39,55.14,211,0,0,1,23,65.94,0,0
DB12173,4/16/2025 10:38,DB01,admin,SELECT,transactions,108,7,203.16,35.86,52.8,750,1,0,1,20,52.56,13,0
DB12174,2/21/2025 19:42,DB-PAY,etl_user,DELETE,loans,12,1,86.43,49.98,42.37,195,0,0,1,21,53.11,1,0
DB12175,4/18/2025 0:27,DB-CORE,report_user,UPDATE,cards,139,28,103.77,45.19,46.72,207,0,0,1,26,62.41,26,1
DB12176,5/9/2025 4:50,DB01,report_user,DELETE,customers,95,42,76.87,33.84,52.34,155,0,0,1,18,42.58,76,0
DB12177,3/24/2025 13:37,DB02,app_user,SELECT,payment_history,115,12,84.76,46.35,54.73,139,0,0,1,26,73.58,13,0
DB12178,4/2/2025 11:33,DB-CORE,admin,INSERT,payment_history,153,15,138.02,52.02,58.15,170,0,0,1,30,70.93,26,0
DB12179,5/29/2025 0:42,DB-PAY,admin,DELETE,loans,30,6,80.34,40.5,51.6,122,0,0,1,19,50.63,5,1
DB12180,4/22/2025 18:04,DB01,admin,SELECT,customers,163,30,172.62,41.34,51.55,1141,1,0,1,19,39.64,42,0
DB12181,4/23/2025 0:15,DB-CORE,app_user,UPDATE,transactions,186,13,124.54,52.21,50.31,284,0,0,1,30,79.51,11,0
DB12182,6/3/2025 3:39,DB-PAY,report_user,INSERT,loans,161,45,112.68,48.51,55.25,160,0,0,1,29,59.81,35,1
DB12183,2/7/2025 8:45,DB-CORE,report_user,UPDATE,loans,106,28,107.44,47.33,42.12,219,0,0,1,33,86.61,55,0
DB12184,5/1/2025 16:01,DB-PAY,app_user,UPDATE,fraud_alerts,56,26,60.75,43.69,49.54,190,0,0,1,27,74.09,33,0
DB12185,6/15/2025 8:14,DB-CORE,etl_user,INSERT,cards,117,15,135.2,42.28,54.18,406,0,0,1,24,66.07,23,1
DB12186,3/4/2025 2:01,DB-PAY,etl_user,SELECT,accounts,114,50,122.77,53.8,51.05,140,0,0,1,27,76.7,55,0
DB12187,3/10/2025 9:50,DB01,report_user,UPDATE,audit_logs,56,7,423,59.84,47.25,149,0,1,0,20,50.87,9,0
DB12188,5/29/2025 23:39,DB02,app_user,INSERT,transactions,150,10,65.36,45.99,44.01,265,0,0,1,23,59.44,7,0
DB12189,2/6/2025 15:20,DB-PAY,etl_user,UPDATE,customers,180,85,127.72,44.52,49.95,131,0,0,1,22,56.05,74,0
DB12190,5/23/2025 22:32,DB01,etl_user,UPDATE,accounts,31,11,61.95,49.72,52.46,207,0,0,1,29,64.09,18,0
DB12191,3/23/2025 22:51,DB01,report_user,UPDATE,audit_logs,104,21,97.25,38.02,50.88,206,0,0,1,26,55.72,37,0
DB12192,7/3/2025 0:12,DB-CORE,admin,UPDATE,transactions,118,56,82.2,49.8,50.1,136,0,0,1,22,50.08,47,0
DB12193,2/4/2025 1:44,DB-PAY,admin,INSERT,fraud_alerts,99,18,89.91,48.02,44.22,214,0,0,1,25,62.29,28,0
DB12194,4/28/2025 6:04,DB-CORE,report_user,SELECT,payment_history,69,25,87,42.35,43.09,220,0,0,1,22,45.84,41,1
DB12195,7/4/2025 23:14,DB-PAY,app_user,UPDATE,transactions,158,52,91.63,33.88,50.91,130,0,0,1,24,59.39,98,0
DB12196,3/1/2025 3:56,DB01,etl_user,SELECT,accounts,101,13,121,48.88,59.03,237,0,0,1,33,66.54,23,1
DB12197,7/2/2025 0:56,DB02,report_user,SELECT,cards,85,10,122.11,44.62,47.01,233,0,0,1,27,78.62,12,0
DB12198,4/24/2025 15:04,DB01,app_user,UPDATE,audit_logs,38,9,94.18,42.62,51.39,161,0,0,1,24,54.06,14,1
DB12199,6/21/2025 19:30,DB01,report_user,SELECT,customers,44,5,154.3,47.33,58.11,393,0,0,1,33,82.38,6,0
DB12200,6/17/2025 1:35,DB02,admin,DELETE,accounts,18,3,82.17,33.73,47.76,183,0,0,1,20,53.65,4,1
DB12201,6/22/2025 15:18,DB02,report_user,UPDATE,cards,75,19,119.71,38.05,46.04,131,0,0,1,23,46.23,9,0
DB12202,4/4/2025 10:04,DB02,etl_user,SELECT,cards,115,41,146.03,52.94,47.43,164,0,0,1,21,57.3,47,0
DB12203,5/21/2025 15:12,DB-PAY,etl_user,SELECT,accounts,72,26,129.43,47.43,49.66,182,0,0,1,30,85.02,14,0
DB12204,5/4/2025 23:37,DB-CORE,report_user,UPDATE,accounts,105,6,110.01,41.65,43.05,619,0,0,1,30,72.31,5,0
DB12205,4/4/2025 12:54,DB-CORE,app_user,INSERT,accounts,125,0,84.26,50.94,55.3,149,0,0,1,24,62.32,0,0
DB12206,5/20/2025 4:43,DB-CORE,admin,SELECT,payment_history,173,21,97.36,49.11,48.33,181,0,0,1,36,92.36,40,1
DB12207,5/3/2025 0:18,DB-PAY,etl_user,INSERT,fraud_alerts,35,7,93.31,45.33,40.06,141,0,0,1,23,47.71,6,0
DB12208,6/1/2025 20:08,DB02,etl_user,INSERT,loans,80,28,90.86,49.35,50.52,373,0,0,1,43,73.75,43,0
DB12209,6/13/2025 8:40,DB01,app_user,DELETE,payment_history,170,48,129.38,42.36,55.84,158,0,0,1,26,69.27,75,0
DB12210,4/3/2025 19:10,DB02,app_user,INSERT,accounts,145,14,99.47,39.94,44.71,169,0,0,1,17,49.12,22,0
DB12211,6/28/2025 8:19,DB01,report_user,UPDATE,loans,61,19,115.67,37.1,56.76,114,0,0,1,22,63.34,34,0
DB12212,4/27/2025 14:04,DB-PAY,app_user,INSERT,audit_logs,425,32,282.02,45.24,52.75,250,0,1,0,34,75.86,32,0
DB12213,2/6/2025 12:21,DB02,admin,UPDATE,fraud_alerts,1,0,99.57,43.41,47.23,126,0,0,1,24,48.16,0,0
DB12214,7/10/2025 20:24,DB02,admin,DELETE,payment_history,146,37,312.82,69,60.01,126,0,1,0,25,70.7,39,0
DB12215,2/21/2025 1:29,DB-CORE,app_user,UPDATE,cards,114,1,61.82,46.79,46.23,111,0,0,1,22,48.68,0,0
DB12216,4/5/2025 18:12,DB-CORE,app_user,INSERT,cards,185,31,224.95,52.38,49.59,1145,1,0,1,29,63.98,40,0
DB12217,2/18/2025 1:53,DB-PAY,etl_user,DELETE,fraud_alerts,1,0,87.66,46.94,39.54,171,0,0,1,20,46.25,0,1
DB12218,6/18/2025 22:32,DB02,app_user,UPDATE,payment_history,109,38,70.46,45.75,61.35,136,0,0,1,25,73.02,27,0
DB12219,2/8/2025 2:13,DB01,report_user,INSERT,customers,200,74,112.22,35.48,46.16,331,0,0,1,35,63.25,134,0
DB12220,4/4/2025 6:26,DB-CORE,app_user,DELETE,loans,315,4,224.37,42.9,49.37,208,0,1,0,24,65.56,3,0
DB12221,3/5/2025 20:32,DB-PAY,etl_user,INSERT,audit_logs,465,27,223.71,42.7,46.87,193,0,1,0,25,68.63,44,1
DB12222,2/19/2025 19:58,DB01,etl_user,INSERT,cards,86,39,100.91,41.56,50.72,120,0,0,1,22,51.77,37,0
DB12223,2/5/2025 16:55,DB-CORE,admin,DELETE,fraud_alerts,169,13,177.7,41.79,53.86,189,0,0,1,26,65.12,13,1
DB12224,3/16/2025 13:15,DB02,app_user,INSERT,audit_logs,50,6,98.47,42.22,51.12,143,0,0,1,27,73.22,10,0
DB12225,5/27/2025 12:28,DB-PAY,report_user,SELECT,payment_history,105,41,136.71,49.62,47.13,161,0,0,1,28,73.77,57,1
DB12226,4/1/2025 0:46,DB02,etl_user,INSERT,loans,146,9,113.6,46.01,42.13,141,0,0,1,21,52.52,6,0
DB12227,2/10/2025 0:25,DB-PAY,report_user,DELETE,cards,485,37,362.16,58.19,54.5,204,0,1,0,35,100,42,1
DB12228,5/11/2025 4:02,DB01,admin,DELETE,customers,149,60,87.49,38.4,48.41,115,0,0,1,15,43.1,38,1
DB12229,5/20/2025 14:30,DB02,etl_user,INSERT,customers,75,26,109.37,43.95,38.62,522,0,0,1,46,85.04,23,1
DB12230,4/13/2025 5:33,DB01,app_user,INSERT,fraud_alerts,57,5,112.86,39.63,42.83,124,0,0,1,19,47.7,8,0
DB12231,3/14/2025 19:48,DB02,report_user,UPDATE,fraud_alerts,158,16,120.64,40.32,41.84,162,0,0,1,24,48.14,8,0
DB12232,3/11/2025 8:10,DB-PAY,etl_user,UPDATE,accounts,159,63,115.28,50.67,49.76,242,0,0,1,31,72.59,125,0
DB12233,2/18/2025 20:40,DB01,etl_user,UPDATE,cards,132,21,100.96,38.36,58.99,492,0,0,1,55,100,15,0
DB12234,5/1/2025 22:49,DB02,etl_user,UPDATE,fraud_alerts,137,52,96.4,47.42,46.72,186,0,0,1,34,95.38,54,1
DB12235,6/5/2025 3:29,DB02,etl_user,UPDATE,transactions,65,1,80.86,38.83,60,146,0,0,1,24,67.51,1,0
DB12236,6/10/2025 10:24,DB01,etl_user,INSERT,accounts,129,1,143.5,41.28,42.5,144,0,0,1,24,48.01,1,0
DB12237,7/8/2025 20:52,DB02,app_user,DELETE,payment_history,28,2,100.24,40.42,56.4,271,0,0,1,21,54.65,2,0
DB12238,6/12/2025 12:36,DB-CORE,report_user,DELETE,transactions,149,31,96.19,47.33,51.21,262,0,0,1,25,52.85,18,0
DB12239,5/9/2025 13:26,DB-PAY,app_user,INSERT,loans,69,12,149.85,39.72,59.71,179,0,0,1,33,81.76,14,1
DB12240,4/16/2025 13:51,DB-PAY,etl_user,INSERT,accounts,137,31,101.66,46.36,51.91,155,0,0,1,25,59.06,42,0
DB12241,4/18/2025 8:37,DB-PAY,admin,UPDATE,payment_history,165,64,249.79,47.14,44.19,408,1,0,1,26,72.9,91,0
DB12242,3/9/2025 2:48,DB-CORE,admin,DELETE,audit_logs,80,29,113.53,40.2,47.26,149,0,0,1,29,83.89,36,0
DB12243,5/23/2025 13:20,DB02,report_user,UPDATE,transactions,97,6,132.11,34.74,59.38,1042,1,0,1,27,62.79,9,1
DB12244,7/5/2025 5:41,DB02,etl_user,SELECT,customers,78,22,71.4,46.67,50.84,119,0,0,1,20,41.88,37,1
DB12245,3/27/2025 8:57,DB-PAY,etl_user,DELETE,cards,200,37,599.32,51.64,63.52,249,0,1,0,24,63.11,46,1
DB12246,4/5/2025 9:30,DB-PAY,report_user,DELETE,transactions,199,16,108.09,49.48,49,160,0,0,1,25,58.84,9,0
DB12247,3/31/2025 10:28,DB02,app_user,SELECT,cards,72,23,88.87,45.1,46.95,203,0,0,1,26,59.37,16,0
DB12248,4/16/2025 22:27,DB02,admin,DELETE,cards,162,27,119.57,39.11,47.6,123,0,0,1,23,65.64,49,0
DB12249,4/12/2025 14:49,DB01,report_user,UPDATE,fraud_alerts,53,14,560.76,56.08,60.59,190,0,1,0,21,46.06,25,0
DB12250,2/22/2025 3:50,DB-CORE,etl_user,INSERT,cards,159,52,130.93,33.47,53.98,398,0,0,1,44,58.98,50,0
DB12251,3/18/2025 13:03,DB-CORE,app_user,INSERT,fraud_alerts,4,0,98.48,41.2,50.83,155,0,0,1,24,49.82,0,1
DB12252,6/13/2025 1:41,DB-CORE,report_user,INSERT,fraud_alerts,56,15,90.98,42.24,46.34,97,0,0,1,18,42.14,11,0
DB12253,5/20/2025 5:10,DB-PAY,app_user,DELETE,payment_history,127,42,238.99,39.75,51.14,459,1,0,1,23,52.23,63,0
DB12254,5/13/2025 2:59,DB-PAY,report_user,UPDATE,fraud_alerts,136,43,92.59,40.34,54.99,164,0,0,1,28,78.61,50,1
DB12255,4/11/2025 6:37,DB-PAY,etl_user,SELECT,accounts,116,8,104.86,44.21,52.21,243,0,0,1,19,41.61,12,0
DB12256,2/13/2025 0:14,DB01,report_user,SELECT,customers,107,33,105.65,51.36,49.92,195,0,0,1,28,62.3,61,0
DB12257,4/26/2025 13:20,DB01,report_user,SELECT,fraud_alerts,84,22,97.47,36.44,42.8,537,0,0,1,32,59.73,43,0
DB12258,4/18/2025 7:12,DB-CORE,etl_user,INSERT,audit_logs,73,13,101.84,53.75,51.16,142,0,0,1,24,56.73,14,0
DB12259,6/11/2025 4:41,DB02,report_user,SELECT,cards,112,9,93.42,38.68,44.16,127,0,0,1,23,67.92,5,0
DB12260,5/19/2025 15:22,DB-PAY,report_user,UPDATE,payment_history,39,0,134.33,38,46.85,220,0,0,1,30,63.71,0,0
DB12261,3/2/2025 19:56,DB-CORE,admin,UPDATE,customers,65,15,110.19,43.68,43.93,126,0,0,1,25,61.81,26,0
DB12262,4/7/2025 4:51,DB02,app_user,UPDATE,customers,78,27,100.22,54.41,42.85,175,0,0,1,34,91.44,22,0
DB12263,4/1/2025 11:38,DB01,etl_user,UPDATE,payment_history,87,36,135.96,50.86,51.04,137,0,0,1,22,65.77,62,0
DB12264,7/12/2025 15:52,DB-CORE,app_user,SELECT,loans,104,41,90.95,38.56,46.15,123,0,0,1,23,65.23,68,0
